frame;id;AccelerationEgo;VelocityEgo;XPosition;YPosition;YawAngle
7980;1; 0.000000; 0.000000; 1.723896; 5.162717; -0.810957
7990;0;-5.909689; -0.154070; -5.523078; 2.089800; 4.068078
7990;1; 0.115422; 0.000000; 1.723896; 5.162717; -0.810993
8000;0;-5.932101; 0.146763; -5.524030; 2.091010; 4.068099
8000;1; -0.004783; 0.001156; 1.723896; 5.162717; -0.811066
8010;0;-5.953414; 0.162427; -5.525310; 2.091728; 4.068144
8010;1; -5.943077; 0.001108; 1.723904; 5.162709; -0.811066
8020;0;-5.982097; 0.146751; -5.526919; 2.091951; 4.068210
8020;1; 0.000000; 0.000000; 1.723912; 5.162702; -0.811066
8030;0;-5.961275; -0.153005; -5.528198; 2.092671; 4.068254
8030;1; 0.115422; 0.000000; 1.723912; 5.162702; -0.811102
8040;0;-5.939337; -0.180020; -5.529134; 2.093881; 4.068275
8040;1; -0.004783; 0.001156; 1.723912; 5.162702; -0.811175
8050;0;-5.909291; -0.153066; -5.529729; 2.095580; 4.068275
8050;1; -5.943077; 0.001108; 1.723921; 5.162694; -0.811175
8060;0;-5.931648; 0.145259; -5.530664; 2.096792; 4.068275
8060;1; 0.000000; 0.000000; 1.723929; 5.162686; -0.811175
8070;0;-5.952960; 0.160657; -5.531926; 2.097511; 4.068299
8070;1; 0.115422; 0.000000; 1.723929; 5.162686; -0.811211
8080;0;-5.981628; 0.145247; -5.533517; 2.097734; 4.068343
8080;1; -0.004783; 0.001156; 1.723929; 5.162686; -0.811283
8090;0;-5.960815; -0.152010; -5.534778; 2.098455; 4.068367
8090;1; -5.943077; 0.001108; 1.723937; 5.162679; -0.811283
8100;0;-5.938880; -0.179547; -5.535697; 2.099666; 4.068367
8100;1; 0.000000; 0.000000; 1.723945; 5.162671; -0.811283
8110;0;-5.908899; -0.152074; -5.536274; 2.101367; 4.068367
8110;1; 0.115422; 0.000000; 1.723945; 5.162671; -0.811320
8120;0;-5.931307; 0.143765; -5.537191; 2.102580; 4.068388
8120;1; -0.004783; 0.001156; 1.723945; 5.162671; -0.811392
8130;0;-5.952617; 0.158899; -5.538435; 2.103300; 4.068433
8130;1; -5.943077; 0.001108; 1.723954; 5.162663; -0.811392
8140;0;-5.981272; 0.143756; -5.540008; 2.103525; 4.068499
8140;1; 0.000000; 0.000000; 1.723962; 5.162656; -0.811392
8150;0;-5.960453; -0.151034; -5.541251; 2.104246; 4.068543
8150;1; 0.115422; 0.000000; 1.723962; 5.162656; -0.811429
8160;0;-5.938517; -0.179097; -5.542152; 2.105459; 4.068564
8160;1; -0.004783; 0.001156; 1.723962; 5.162656; -0.811501
8170;0;-5.908501; -0.151099; -5.542711; 2.107160; 4.068564
8170;1; -5.943077; 0.001108; 1.723970; 5.162648; -0.811501
8180;0;-5.930855; 0.142275; -5.543611; 2.108374; 4.068564
8180;1; 0.000000; 0.000000; 1.723979; 5.162640; -0.811501
8190;0;-5.952164; 0.157132; -5.544837; 2.109095; 4.068588
8190;1; 0.115422; 0.000000; 1.723979; 5.162640; -0.811537
8200;0;-5.980803; 0.142267; -5.546392; 2.109321; 4.068632
8200;1; -0.004783; 0.001156; 1.723979; 5.162640; -0.811610
8210;0;-5.959992; -0.150068; -5.547618; 2.110044; 4.068656
8210;1; -5.943077; 0.001108; 1.723987; 5.162632; -0.811610
8220;0;-5.938061; -0.178657; -5.548500; 2.111258; 4.068656
8220;1; 0.000000; 0.000000; 1.723995; 5.162625; -0.811610
8230;0;-5.908109; -0.150137; -5.549042; 2.112960; 4.068656
8230;1; 0.115422; 0.000000; 1.723995; 5.162625; -0.811646
8240;0;-5.930514; 0.140796; -5.549923; 2.114175; 4.068677
8240;1; -0.004783; 0.001156; 1.723995; 5.162625; -0.811719
8250;0;-2.146635; 0.155376; -5.551132; 2.114897; 4.068722
8250;1; -5.943077; 0.001108; 1.724004; 5.162617; -0.811719
8260;0;-5.977841; 0.146293; -5.552669; 2.115124; 4.068788
8260;1; 0.000000; 0.000000; 1.724012; 5.162609; -0.811719
8270;0;-5.973563; -0.139201; -5.554077; 2.115523; 4.068788
8270;1; 0.115422; 0.000000; 1.724012; 5.162609; -0.811755
8280;0;-5.952042; -0.156133; -5.555146; 2.116414; 4.068788
8280;1; -0.004783; 0.001156; 1.724012; 5.162609; -0.811827
8290;0;-5.920712; -0.139219; -5.555873; 2.117796; 4.068766
8290;1; -5.943077; 0.001108; 1.724020; 5.162601; -0.811827
8300;0;-5.943214; 0.145143; -5.556941; 2.118689; 4.068764
8300;1; 0.000000; 0.000000; 1.724028; 5.162594; -0.811827
8310;0;-5.964707; 0.172726; -5.558336; 2.119089; 4.068764
8310;1; 0.115422; 0.000000; 1.724028; 5.162594; -0.811864
8320;0;-5.993984; 0.145081; -5.560061; 2.118991; 4.068764
8320;1; -0.004783; 0.001156; 1.724028; 5.162594; -0.811936
8330;0;-5.972845; -0.137906; -5.561455; 2.119392; 4.068743
8330;1; -5.943077; 0.001108; 1.724037; 5.162586; -0.811936
8340;0;-5.950630; -0.155403; -5.562506; 2.120285; 4.068698
8340;1; 0.000000; 0.000000; 1.724045; 5.162578; -0.811936
8350;0;-5.921376; -0.137926; -5.563215; 2.121668; 4.068632
8350;1; 0.115422; 0.000000; 1.724045; 5.162578; -0.811972
8360;0;-5.943842; 0.143463; -5.564265; 2.122562; 4.068587
8360;1; -0.004783; 0.001156; 1.724045; 5.162578; -0.812045
8370;0;-5.965076; 0.170950; -5.565643; 2.122963; 4.068565
8370;1; -5.943077; 0.001108; 1.724053; 5.162570; -0.812045
8380;0;-5.993271; 0.143400; -5.567350; 2.122867; 4.068564
8380;1; 0.000000; 0.000000; 1.724061; 5.162563; -0.812045
8390;0;-5.972639; -0.136613; -5.568726; 2.123269; 4.068543
8390;1; 0.115422; 0.000000; 1.724061; 5.162563; -0.812081
8400;0;-5.950820; -0.154673; -5.569759; 2.124162; 4.068497
8400;1; -0.004783; 0.001156; 1.724061; 5.162563; -0.812154
8410;0;-5.920220; -0.136634; -5.570451; 2.125546; 4.068430
8410;1; -5.943077; 0.001108; 1.724070; 5.162555; -0.812154
8420;0;-5.942704; 0.141783; -5.571483; 2.126441; 4.068384
8420;1; 0.000000; 0.000000; 1.724078; 5.162547; -0.812154
8430;0;-5.964138; 0.169165; -5.572842; 2.126843; 4.068362
8430;1; 0.115422; 0.000000; 1.724078; 5.162547; -0.812190
8440;0;-5.993106; 0.141720; -5.574531; 2.126748; 4.068361
8440;1; -0.004783; 0.001156; 1.724078; 5.162547; -0.812263
8450;0;-5.972137; -0.135331; -5.575890; 2.127151; 4.068339
8450;1; -5.943077; 0.001108; 1.724086; 5.162539; -0.812263
8460;0;-5.950049; -0.153962; -5.576905; 2.128046; 4.068293
8460;1; 0.000000; 0.000000; 1.724094; 5.162532; -0.812263
8470;0;-5.920354; -0.135355; -5.577578; 2.129431; 4.068225
8470;1; 0.115422; 0.000000; 1.724094; 5.162532; -0.812299
8480;0;-5.942832; 0.140105; -5.578593; 2.130327; 4.068179
8480;1; -0.004783; 0.001156; 1.724094; 5.162532; -0.812371
8490;0;-5.964138; 0.167389; -5.579935; 2.130730; 4.068156
8490;1; -5.943077; 0.001108; 1.724103; 5.162524; -0.812371
8500;0;-5.992540; 0.140043; -5.581606; 2.130636; 4.068154
8500;1; 0.000000; 0.000000; 1.724111; 5.162516; -0.812371
8510;0;-5.971798; -0.134061; -5.582947; 2.131040; 4.068132
8510;1; 0.115422; 0.000000; 1.724111; 5.162516; -0.812408
8520;0;-5.949897; -0.153267; -5.583944; 2.131936; 4.068085
8520;1; -0.004783; 0.001156; 1.724111; 5.162516; -0.812480
8530;0;-5.919635; -0.134086; -5.584599; 2.133322; 4.068017
8530;1; -5.943077; 0.001108; 1.724119; 5.162508; -0.812480
8540;0;-5.942108; 0.138431; -5.585595; 2.134219; 4.067970
8540;1; 0.000000; 0.000000; 1.724128; 5.162501; -0.812480
8550;0;-5.963493; 0.165607; -5.586919; 2.134623; 4.067947
8550;1; 0.115422; 0.000000; 1.724128; 5.162501; -0.812516
8560;0;-5.992265; 0.138369; -5.588573; 2.134531; 4.067944
8560;1; -0.004783; 0.001156; 1.724128; 5.162501; -0.812589
8570;0;-5.971374; -0.132803; -5.589896; 2.134936; 4.067921
8570;1; -5.943077; 0.001108; 1.724136; 5.162493; -0.812589
8580;0;-5.949348; -0.152590; -5.590875; 2.135833; 4.067874
8580;1; 0.000000; 0.000000; 1.724144; 5.162485; -0.812589
8590;0;-5.919479; -0.132831; -5.591513; 2.137219; 4.067805
8590;1; 0.115422; 0.000000; 1.724144; 5.162485; -0.812625
8600;0;-5.941958; 0.136759; -5.592491; 2.138118; 4.067758
8600;1; -0.004783; 0.001156; 1.724144; 5.162485; -0.812698
8610;0;-5.963290; 0.163830; -5.593797; 2.138523; 4.067734
8610;1; -5.943077; 0.001108; 1.724153; 5.162478; -0.812698
8620;0;-5.991780; 0.136699; -5.595433; 2.138432; 4.067731
8620;1; 0.000000; 0.000000; 1.724161; 5.162470; -0.812698
8630;0;-5.970992; -0.131556; -5.596738; 2.138838; 4.067707
8630;1; 0.115422; 0.000000; 1.724161; 5.162470; -0.812734
8640;0;-5.949053; -0.151930; -5.597700; 2.139736; 4.067659
8640;1; -0.004783; 0.001156; 1.724161; 5.162470; -0.812806
8650;0;-5.918952; -0.131586; -5.598319; 2.141124; 4.067590
8650;1; -5.943077; 0.001108; 1.724169; 5.162462; -0.812806
8660;0;-5.941422; 0.135091; -5.599279; 2.142023; 4.067542
8660;1; 0.000000; 0.000000; 1.724177; 5.162455; -0.812806
8670;0;-5.962785; 0.162051; -5.600568; 2.142429; 4.067518
8670;1; 0.115422; 0.000000; 1.724177; 5.162455; -0.812843
8680;0;-5.991447; 0.135032; -5.602186; 2.142339; 4.067514
8680;1; -0.004783; 0.001156; 1.724177; 5.162455; -0.812915
8690;0;-5.970592; -0.130323; -5.603473; 2.142747; 4.067490
8690;1; -5.943077; 0.001108; 1.724186; 5.162447; -0.812915
8700;0;-5.948597; -0.151290; -5.604417; 2.143646; 4.067441
8700;1; 0.000000; 0.000000; 1.724194; 5.162439; -0.812915
8710;0;-5.918670; -0.130355; -5.605018; 2.145034; 4.067372
8710;1; 0.115422; 0.000000; 1.724194; 5.162439; -0.812952
8720;0;-5.941145; 0.133426; -5.605960; 2.145935; 4.067323
8720;1; -0.004783; 0.001156; 1.724194; 5.162439; -0.813024
8730;0;-5.962487; 0.160274; -5.607231; 2.146342; 4.067298
8730;1; -5.943077; 0.001108; 1.724202; 5.162431; -0.813024
8740;0;-5.991005; 0.133368; -5.608831; 2.146253; 4.067294
8740;1; 0.000000; 0.000000; 1.724210; 5.162424; -0.813024
8750;0;-5.970197; -0.129102; -5.610101; 2.146662; 4.067269
8750;1; 0.115422; 0.000000; 1.724210; 5.162424; -0.813060
8760;0;-5.948243; -0.150666; -5.611026; 2.147562; 4.067220
8760;1; -0.004783; 0.001156; 1.724210; 5.162424; -0.813133
8770;0;-5.918227; -0.129136; -5.611610; 2.148951; 4.067150
8770;1; -5.943077; 0.001108; 1.724219; 5.162416; -0.813133
8780;0;-5.940695; 0.131764; -5.612534; 2.149852; 4.067101
8780;1; 0.000000; 0.000000; 1.724227; 5.162408; -0.813133
8790;0;-5.962048; 0.158496; -5.613787; 2.150260; 4.067075
8790;1; 0.115422; 0.000000; 1.724227; 5.162408; -0.813169
8800;0;-5.990641; 0.131707; -5.615370; 2.150173; 4.067071
8800;1; -0.004783; 0.001156; 1.724227; 5.162408; -0.813242
8810;0;-5.969804; -0.127895; -5.616621; 2.150583; 4.067045
8810;1; -5.943077; 0.001108; 1.724235; 5.162400; -0.813242
8820;0;-5.947824; -0.150062; -5.617529; 2.151484; 4.066996
8820;1; 0.000000; 0.000000; 1.724243; 5.162393; -0.813242
8830;0;-5.917890; -0.127931; -5.618094; 2.152874; 4.066925
8830;1; 0.115422; 0.000000; 1.724243; 5.162393; -0.813278
8840;0;-5.940361; 0.130106; -5.619001; 2.153777; 4.066875
8840;1; -0.004783; 0.001156; 1.724243; 5.162393; -0.813350
8850;0;-5.961705; 0.156720; -5.620236; 2.154186; 4.066849
8850;1; -5.943077; 0.001108; 1.724252; 5.162385; -0.813350
8860;0;-5.990222; 0.130050; -5.621801; 2.154100; 4.066844
8860;1; 0.000000; 0.000000; 1.724260; 5.162377; -0.813350
8870;0;-5.969406; -0.126701; -5.623035; 2.154511; 4.066818
8870;1; 0.115422; 0.000000; 1.724260; 5.162377; -0.813387
8880;0;-5.947447; -0.149476; -5.623925; 2.155412; 4.066768
8880;1; -0.004783; 0.001156; 1.724260; 5.162377; -0.813459
8890;0;-5.917484; -0.126740; -5.624472; 2.156803; 4.066696
8890;1; -5.943077; 0.001108; 1.724268; 5.162369; -0.813459
8900;0;-5.939950; 0.128452; -5.625360; 2.157707; 4.066646
8900;1; 0.000000; 0.000000; 1.724276; 5.162362; -0.813459
8910;0;-5.961296; 0.154943; -5.626578; 2.158117; 4.066620
8910;1; 0.115422; 0.000000; 1.724276; 5.162362; -0.813495
8920;0;-5.989841; 0.128396; -5.628125; 2.158032; 4.066614
8920;1; -0.004783; 0.001156; 1.724276; 5.162362; -0.813568
8930;0;-5.969014; -0.125521; -5.629341; 2.158444; 4.066587
8930;1; -5.943077; 0.001108; 1.724285; 5.162354; -0.813568
8940;0;-5.947044; -0.148909; -5.630213; 2.159347; 4.066536
8940;1; 0.000000; 0.000000; 1.724293; 5.162346; -0.813568
8950;0;-5.917123; -0.125562; -5.630742; 2.160739; 4.066465
8950;1; 0.115422; 0.000000; 1.724293; 5.162346; -0.813604
8960;0;-5.939590; 0.126801; -5.631613; 2.161644; 4.066414
8960;1; -0.004783; 0.001156; 1.724293; 5.162346; -0.813677
8970;0;-5.960933; 0.153168; -5.632812; 2.162055; 4.066387
8970;1; -5.943077; 0.001108; 1.724301; 5.162338; -0.813677
8980;0;-5.989434; 0.126746; -5.634342; 2.161972; 4.066380
8980;1; 0.000000; 0.000000; 1.724309; 5.162331; -0.813677
8990;0;-5.968617; -0.124356; -5.635540; 2.162385; 4.066353
8990;1; 0.115422; 0.000000; 1.724309; 5.162331; -0.813713
9000;0;-5.946657; -0.148362; -5.636394; 2.163288; 4.066302
9000;1; -0.004783; 0.001156; 1.724309; 5.162331; -0.813786
9010;0;-5.916732; -0.124399; -5.636905; 2.164681; 4.066230
9010;1; -5.943077; 0.001108; 1.724318; 5.162323; -0.813786
9020;0;-5.939196; 0.125154; -5.637758; 2.165587; 4.066178
9020;1; 0.000000; 0.000000; 1.724326; 5.162315; -0.813786
9030;0;-5.960539; 0.151392; -5.638940; 2.165999; 4.066150
9030;1; 0.115422; 0.000000; 1.724326; 5.162315; -0.813822
9040;0;-5.989046; 0.125100; -5.640451; 2.165917; 4.066144
9040;1; -0.004783; 0.001156; 1.724326; 5.162315; -0.813894
9050;0;-5.968224; -0.123205; -5.641632; 2.166331; 4.066116
9050;1; -5.943077; 0.001108; 1.724334; 5.162307; -0.813894
9060;0;-5.946260; -0.147833; -5.642468; 2.167236; 4.066064
9060;1; 0.000000; 0.000000; 1.724342; 5.162300; -0.813894
9070;0;-5.916361; -0.123251; -5.642961; 2.168630; 4.065991
9070;1; 0.115422; 0.000000; 1.724342; 5.162300; -0.813931
9080;0;-5.938825; 0.123510; -5.643796; 2.169536; 4.065939
9080;1; -0.004783; 0.001156; 1.724342; 5.162300; -0.814003
9090;0;-5.960166; 0.149618; -5.644960; 2.169950; 4.065911
9090;1; -5.943077; 0.001108; 1.724351; 5.162292; -0.814003
9100;0;-5.988645; 0.123458; -5.646454; 2.169868; 4.065904
9100;1; 0.000000; 0.000000; 1.724359; 5.162284; -0.814003
9110;0;-5.967828; -0.122070; -5.647617; 2.170284; 4.065875
9110;1; 0.115422; 0.000000; 1.724359; 5.162284; -0.814039
9120;0;-5.945869; -0.147324; -5.648435; 2.171190; 4.065823
9120;1; -0.004783; 0.001156; 1.724359; 5.162284; -0.814112
9130;0;-5.915978; -0.122118; -5.648910; 2.172584; 4.065749
9130;1; -5.943077; 0.001108; 1.724367; 5.162276; -0.814112
9140;0;-5.938439; 0.121872; -5.649727; 2.173492; 4.065697
9140;1; 0.000000; 0.000000; 1.724376; 5.162269; -0.814112
9150;0;-5.959778; 0.147844; -5.650873; 2.173906; 4.065668
9150;1; 0.115422; 0.000000; 1.724376; 5.162269; -0.814148
9160;0;-5.988252; 0.121820; -5.652349; 2.173826; 4.065660
9160;1; -0.004783; 0.001156; 1.724376; 5.162269; -0.814221
9170;0;-5.967435; -0.120950; -5.653494; 2.174243; 4.065631
9170;1; -5.943077; 0.001108; 1.724384; 5.162261; -0.814221
9180;0;-5.945475; -0.146835; -5.654295; 2.175149; 4.065578
9180;1; 0.000000; 0.000000; 1.724392; 5.162253; -0.814221
9190;0;-5.915602; -0.121001; -5.654752; 2.176545; 4.065504
9190;1; 0.115422; 0.000000; 1.724392; 5.162253; -0.814257
9200;0;-5.938063; 0.120237; -5.655551; 2.177453; 4.065451
9200;1; -0.004783; 0.001156; 1.724392; 5.162253; -0.814329
9210;0;-5.959401; 0.146070; -5.656679; 2.177869; 4.065422
9210;1; -5.943077; 0.001108; 1.724400; 5.162245; -0.814329
9220;0;-5.987854; 0.120187; -5.658138; 2.177790; 4.065413
9220;1; 0.000000; 0.000000; 1.724409; 5.162238; -0.814329
9230;0;-5.967040; -0.119846; -5.659265; 2.178208; 4.065384
9230;1; 0.115422; 0.000000; 1.724409; 5.162238; -0.814366
9240;0;-5.945083; -0.146366; -5.660047; 2.179115; 4.065330
9240;1; -0.004783; 0.001156; 1.724409; 5.162238; -0.814438
9250;0;-5.915222; -0.119899; -5.660487; 2.180511; 4.065256
9250;1; -5.943077; 0.001108; 1.724417; 5.162230; -0.814438
9260;0;-5.937680; 0.118606; -5.661268; 2.181421; 4.065202
9260;1; 0.000000; 0.000000; 1.724425; 5.162222; -0.814438
9270;0;-5.959017; 0.144297; -5.662378; 2.181838; 4.065172
9270;1; 0.115422; 0.000000; 1.724425; 5.162222; -0.814475
9280;0;-5.987460; 0.118557; -5.663819; 2.181760; 4.065163
9280;1; -0.004783; 0.001156; 1.724425; 5.162222; -0.814547
9290;0;-5.966646; -0.118759; -5.664928; 2.182179; 4.065133
9290;1; -5.943077; 0.001108; 1.724434; 5.162214; -0.814547
9300;0;-5.944690; -0.145916; -5.665693; 2.183087; 4.065079
9300;1; 0.000000; 0.000000; 1.724442; 5.162207; -0.814547
9310;0;-5.914845; -0.118815; -5.666114; 2.184484; 4.065004
9310;1; 0.115422; 0.000000; 1.724442; 5.162207; -0.814583
9320;0;-5.937302; 0.116981; -5.666878; 2.185395; 4.064950
9320;1; -0.004783; 0.001156; 1.724442; 5.162207; -0.814656
9330;0;-5.958638; 0.142524; -5.667970; 2.185813; 4.064919
9330;1; -5.943077; 0.001108; 1.724450; 5.162199; -0.814656
9340;0;-5.987063; 0.116933; -5.669393; 2.185736; 4.064910
9340;1; 0.000000; 0.000000; 1.724458; 5.162191; -0.814656
9350;0;-5.966251; -0.117689; -5.670485; 2.186156; 4.064879
9350;1; 0.115422; 0.000000; 1.724458; 5.162191; -0.814692
9360;0;-5.944298; -0.145487; -5.671232; 2.187066; 4.064824
9360;1; -0.004783; 0.001156; 1.724458; 5.162191; -0.814765
9370;0;-5.914466; -0.117747; -5.671635; 2.188463; 4.064749
9370;1; -5.943077; 0.001108; 1.724467; 5.162183; -0.814765
9380;0;-5.936921; 0.115360; -5.672380; 2.189375; 4.064694
9380;1; 0.000000; 0.000000; 1.724475; 5.162176; -0.814765
9390;0;-5.958255; 0.140752; -5.673455; 2.189794; 4.064663
9390;1; 0.115422; 0.000000; 1.724475; 5.162176; -0.814801
9400;0;-5.986669; 0.115313; -5.674861; 2.189718; 4.064653
9400;1; -0.004783; 0.001156; 1.724475; 5.162176; -0.814873
9410;0;-5.965858; -0.116636; -5.675934; 2.190139; 4.064622
9410;1; -5.943077; 0.001108; 1.724483; 5.162168; -0.814873
9420;0;-5.943905; -0.145079; -5.676663; 2.191050; 4.064566
9420;1; 0.000000; 0.000000; 1.724491; 5.162160; -0.814873
9430;0;-5.914088; -0.116697; -5.677048; 2.192448; 4.064490
9430;1; 0.115422; 0.000000; 1.724491; 5.162160; -0.814910
9440;0;-5.936543; 0.113744; -5.677776; 2.193361; 4.064435
9440;1; -0.004783; 0.001156; 1.724491; 5.162160; -0.814982
9450;0;-5.957875; 0.138980; -5.678833; 2.193781; 4.064403
9450;1; -5.943077; 0.001108; 1.724500; 5.162152; -0.814982
9460;0;-5.986273; 0.113699; -5.680221; 2.193707; 4.064392
9460;1; 0.000000; 0.000000; 1.724508; 5.162145; -0.814982
9470;0;-5.965463; -0.115601; -5.681277; 2.194128; 4.064361
9470;1; 0.115422; 0.000000; 1.724508; 5.162145; -0.815018
9480;0;-5.943513; -0.144691; -5.681988; 2.195040; 4.064305
9480;1; -0.004783; 0.001156; 1.724508; 5.162145; -0.815091
9490;0;-5.913710; -0.115664; -5.682355; 2.196440; 4.064228
9490;1; -5.943077; 0.001108; 1.724516; 5.162137; -0.815091
9500;0;-5.936163; 0.112133; -5.683065; 2.197353; 4.064172
9500;1; 0.000000; 0.000000; 1.724524; 5.162129; -0.815091
9510;0;-5.957494; 0.137209; -5.684104; 2.197774; 4.064140
9510;1; 0.115422; 0.000000; 1.724524; 5.162129; -0.815127
9520;0;-5.985878; 0.112089; -5.685474; 2.197701; 4.064129
9520;1; -0.004783; 0.001156; 1.724524; 5.162129; -0.815200
9530;0;-5.965070; -0.114584; -5.686512; 2.198124; 4.064097
9530;1; -5.943077; 0.001108; 1.724533; 5.162121; -0.815200
9540;0;-5.943120; -0.144324; -5.687205; 2.199036; 4.064040
9540;1; 0.000000; 0.000000; 1.724541; 5.162114; -0.815200
9550;0;-5.913332; -0.114650; -5.687554; 2.200437; 4.063963
9550;1; 0.115422; 0.000000; 1.724541; 5.162114; -0.815236
9560;0;-5.935783; 0.110527; -5.688246; 2.201351; 4.063907
9560;1; -0.004783; 0.001156; 1.724541; 5.162114; -0.815309
9570;0;-5.957113; 0.135438; -5.689268; 2.201773; 4.063874
9570;1; -5.943077; 0.001108; 1.724549; 5.162106; -0.815309
9580;0;-5.985482; 0.110485; -5.690620; 2.201701; 4.063862
9580;1; 0.000000; 0.000000; 1.724557; 5.162098; -0.815309
9590;0;-5.964676; -0.113586; -5.691641; 2.202125; 4.063829
9590;1; 0.115422; 0.000000; 1.724557; 5.162098; -0.815345
9600;0;-5.942728; -0.143978; -5.692316; 2.203039; 4.063772
9600;1; -0.004783; 0.001156; 1.724557; 5.162098; -0.815417
9610;0;-5.912954; -0.113654; -5.692647; 2.204440; 4.063694
9610;1; -5.943077; 0.001108; 1.724566; 5.162090; -0.815417
9620;0;-5.935404; 0.108928; -5.693321; 2.205355; 4.063637
9620;1; 0.000000; 0.000000; 1.724574; 5.162083; -0.815417
9630;0;-5.956732; 0.133668; -5.694325; 2.205778; 4.063604
9630;1; 0.115422; 0.000000; 1.724574; 5.162083; -0.815454
9640;0;-5.985087; 0.108886; -5.695659; 2.205707; 4.063592
9640;1; -0.004783; 0.001156; 1.724574; 5.162083; -0.815526
9650;0;-5.964282; -0.112607; -5.696662; 2.206132; 4.063558
9650;1; -5.943077; 0.001108; 1.724582; 5.162075; -0.815526
9660;0;-5.942336; -0.143652; -5.697319; 2.207047; 4.063501
9660;1; 0.000000; 0.000000; 1.724590; 5.162067; -0.815526
9670;0;-5.912576; -0.112678; -5.697633; 2.208449; 4.063423
9670;1; 0.115422; 0.000000; 1.724590; 5.162067; -0.815562
9680;0;-5.935024; 0.107333; -5.698289; 2.209365; 4.063365
9680;1; -0.004783; 0.001156; 1.724590; 5.162067; -0.815635
9690;0;-5.956351; 0.131899; -5.699274; 2.209789; 4.063331
9690;1; -5.943077; 0.001108; 1.724599; 5.162059; -0.815635
9700;0;-5.984692; 0.107294; -5.700592; 2.209720; 4.063318
9700;1; 0.000000; 0.000000; 1.724607; 5.162052; -0.815635
9710;0;-5.963888; -0.111648; -5.701576; 2.210146; 4.063284
9710;1; 0.115422; 0.000000; 1.724607; 5.162052; -0.815671
9720;0;-5.941943; -0.143348; -5.702216; 2.211061; 4.063226
9720;1; -0.004783; 0.001156; 1.724607; 5.162052; -0.815744
9730;0;-5.912198; -0.111722; -5.702511; 2.212464; 4.063147
9730;1; -5.943077; 0.001108; 1.724615; 5.162044; -0.815744
9740;0;-5.934645; 0.105745; -5.703149; 2.213381; 4.063089
9740;1; 0.000000; 0.000000; 1.724623; 5.162036; -0.815744
9750;0;-5.955971; 0.130130; -5.704117; 2.213806; 4.063055
9750;1; 0.115422; 0.000000; 1.724623; 5.162036; -0.815780
9760;0;-5.984297; 0.105707; -5.705417; 2.213738; 4.063041
9760;1; -0.004783; 0.001156; 1.724623; 5.162036; -0.815853
9770;0;-5.963495; -0.110709; -5.706384; 2.214165; 4.063007
9770;1; -5.943077; 0.001108; 1.724632; 5.162028; -0.815853
9780;0;-5.941551; -0.143066; -5.707005; 2.215081; 4.062948
9780;1; 0.000000; 0.000000; 1.724640; 5.162021; -0.815853
9790;0;-5.911820; -0.110786; -5.707283; 2.216484; 4.062869
9790;1; 0.115422; 0.000000; 1.724640; 5.162021; -0.815889
9800;0;-5.934266; 0.104164; -5.707903; 2.217402; 4.062810
9800;1; -0.004783; 0.001156; 1.724640; 5.162021; -0.815961
9810;0;-5.955590; 0.128361; -5.708853; 2.217829; 4.062775
9810;1; -5.943077; 0.001108; 1.724648; 5.162013; -0.815961
9820;0;-5.983902; 0.104127; -5.710135; 2.217761; 4.062761
9820;1; 0.000000; 0.000000; 1.724656; 5.162005; -0.815961
9830;0;-5.963101; -0.109791; -5.711084; 2.218189; 4.062726
9830;1; 0.115422; 0.000000; 1.724656; 5.162005; -0.815998
9840;0;-5.941159; -0.142805; -5.711688; 2.219107; 4.062667
9840;1; -0.004783; 0.001156; 1.724656; 5.162005; -0.816070
9850;0;-5.911443; -0.109871; -5.711947; 2.220511; 4.062587
9850;1; -5.943077; 0.001108; 1.724665; 5.161997; -0.816070
9860;0;-5.933886; 0.102588; -5.712550; 2.221430; 4.062528
9860;1; 0.000000; 0.000000; 1.724673; 5.161990; -0.816070
9870;0;-5.955209; 0.126593; -5.713482; 2.221857; 4.062492
9870;1; 0.115422; 0.000000; 1.724673; 5.161990; -0.816106
9880;0;-5.983507; 0.102553; -5.714747; 2.221791; 4.062478
9880;1; -0.004783; 0.001156; 1.724673; 5.161990; -0.816179
9890;0;-5.962707; -0.108894; -5.715678; 2.222220; 4.062442
9890;1; -5.943077; 0.001108; 1.724681; 5.161982; -0.816179
9900;0;-5.940767; -0.142565; -5.716264; 2.223138; 4.062382
9900;1; 0.000000; 0.000000; 1.724689; 5.161974; -0.816179
9910;0;-5.911065; -0.108977; -5.716505; 2.224543; 4.062302
9910;1; 0.115422; 0.000000; 1.724689; 5.161974; -0.816215
9920;0;-5.933507; 0.101020; -5.717090; 2.225463; 4.062242
9920;1; -0.004783; 0.001156; 1.724689; 5.161974; -0.816288
9930;0;-5.954829; 0.124825; -5.718004; 2.225891; 4.062206
9930;1; -5.943077; 0.001108; 1.724697; 5.161966; -0.816288
9940;0;-5.983112; 0.100987; -5.719251; 2.225827; 4.062191
9940;1; 0.000000; 0.000000; 1.724706; 5.161958; -0.816288
9950;0;-5.962314; -0.108019; -5.720165; 2.226257; 4.062154
9950;1; 0.115422; 0.000000; 1.724706; 5.161958; -0.816324
9960;0;-5.940375; -0.142347; -5.720733; 2.227176; 4.062094
9960;1; -0.004783; 0.001156; 1.724706; 5.161958; -0.816396
9970;0;-5.910687; -0.108105; -5.720956; 2.228581; 4.062013
